ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
22102,simple,,,Rolex Cellini 23mm Yellow Gold 3811,1,0,visible,Rolex Cellini 23mm Yellow Gold 3811,"Exuding timeless elegance, the Rolex Cellini 23mm Yellow Gold 3811 is a masterful blend of classic sophistication and exemplary craftsmanship. Encased in luxurious 18k yellow gold, this watch features a sleek 23mm case and a lustrous gold dial adorned with simple index markers and elegant watch hands, embodying minimalist beauty. The fixed bezel and sapphire crystal protect its refined dial, ensuring durability and clarity.\n\nThe Cellini 3811 runs on a manual wind movement, hallmarking Rolex's dedication to precision and enduring quality. Its 18k yellow gold bracelet, complete with a secure folding clasp, flows seamlessly from the case, offering both comfort and elegance. This piece is not only a testament to Rolex's heritage but also a versatile accessory that complements any occasion, making it an ideal choice for those who appreciate the nuanced charm of fine watchmaking.",,,taxable,,1,,,0,0,,,,,1,,,10500.00,Watches,,,"https://beepwear.com/wp-content/uploads/2026/01/9MhpCjQCDYwO3K1buKWMVhrnqpq69wKjRXyILWZQVzQ.jpg, https://beepwear.com/wp-content/uploads/2026/01/BwAKoEMy8-5YRVLzhOkdLU4ma5ENsMbnmN-ObbI6L0w.jpg, https://beepwear.com/wp-content/uploads/2026/01/6o9R2lpAlj_E0TNm3DhhYESm2R_FAeP15m0lM133ktI.jpg, https://beepwear.com/wp-content/uploads/2026/01/mW5MyZ-SZ7tMT346ERKgG3HkTmx8D8AwbxiaHpkOTXo.jpg, https://beepwear.com/wp-content/uploads/2026/01/agR1bmnq19KrkI92md6-vJBV1yBqyEwNuinRSUCDGTk.jpg",,,,,,,,,0,Rolex,,,,,,,,
22104,simple,,,Tudor Black Bay Chrono 41mm Stainless Steel 79360,1,0,visible,Tudor Black Bay Chrono 41mm Stainless Steel 79360,"Experience the perfect blend of heritage and modernity with the Tudor Black Bay Chrono, reference 79360. Crafted from robust stainless steel, this 41mm timepiece boasts a striking combination of a fixed bezel featuring a matte black aluminum disc and a tachymetric scale, ideal for precision timekeeping. The black dial is accented with luminous index markers, ensuring readability in any light. A testament to Swiss craftsmanship, this watch is powered by an automatic movement offering hours, minutes, seconds, date, and chronograph functions. Its elegance is complemented by a riveted stainless steel bracelet with a secure folding clasp. The sapphire crystal and stainless steel caseback enhance its durability, while the 200-meter water resistance adds practicality. Presented with its original box and papers, this certified pre-owned watch is a statement of both style and precision.",,,taxable,,1,,,0,0,,,,,1,,,5450.00,Watches,,,"https://beepwear.com/wp-content/uploads/2026/01/nt_s5jiYr6bx8y3wze-ifgyzrdjRa4oSoOKOMIWo-yc.jpg, https://beepwear.com/wp-content/uploads/2026/01/Yjrc2u07DuiarPQjutm8miGC3YR-Jqyj0U_0PW1jN38.jpg",,,,,,,,,0,Tudor,,,,,,,,
22106,simple,,,Bremont Altitude Martin-Baker MB Savanna Titanium MB-SAVANNA-R-S,1,0,visible,Bremont Altitude Martin-Baker MB Savanna Titanium MB-SAVANNA-R-S,"Discover the exemplary craftsmanship of the Bremont Altitude Martin-Baker MB Savanna, a certified pre-owned wristwatch that marries robust functionality with sophisticated design. Encased in durable titanium, this striking timepiece features a fixed bezel and a distinctive Savanna sand-colored dial adorned with luminous Arabic numerals for optimal readability. At the heart of the watch, a precise British automatic movement powers hours, minutes, seconds, and date functions, all protected under a resilient sapphire crystal. The exhibition case back offers a glimpse into the intricate inner workings, a testament to its superior engineering.\n\nThe watch is complemented by a sand rubber strap with a titanium pin buckle, enhancing both comfort and style. Measuring 43mm in diameter and offering a water resistance of up to 100 meters, this piece is as versatile as it is elegant. Complete with its original box and papers, the Bremont Altitude Martin-Baker MB Savanna is not only a watch but a legacy of enduring quality and timeless style.",,,taxable,,1,,,0,0,,,,,1,,,4600.00,Watches,,,"https://beepwear.com/wp-content/uploads/2026/01/FwfIjNHB5rY37wD_JHcooFzOJ6EDzUze1QH_QMFlWhM.jpg, https://beepwear.com/wp-content/uploads/2026/01/nr8WwU_oQwGskNIdp0m8RKwr5GIbq5eO_mvIPldX1k.jpg, https://beepwear.com/wp-content/uploads/2026/01/sFbwoXRUAKKs_-rjkvdYYWLSSraCfAXWZNkPVMXECf8.jpg, https://beepwear.com/wp-content/uploads/2026/01/X0q5DJoS34pIJrHZ7XabmgkLYamdbB68yq0jG1FVJkU.jpg, https://beepwear.com/wp-content/uploads/2026/01/H0j_Okaw3D1nNCw7iKig3M85RhHG7m6bgA9rc5PCqi8.jpg",,,,,,,,,0,,,,,,,,,
22107,simple,,,Tag Heuer Aquaracer Chronograph 43mm Stainless Steel CAY2112-2,1,0,visible,Tag Heuer Aquaracer Chronograph 43mm Stainless Steel CAY2112-2,"Elevate your style with the Tag Heuer Aquaracer Chronograph 43mm, a remarkable blend of precision and elegance. This certified pre-owned masterpiece, reference CAY2112-2, features a robust stainless steel construction, from its unidirectional rotating bezel to its polished bracelet with a secure deployment clasp. The striking blue sunray brushed dial catches the light with sophistication, enhanced by luminous index markers for optimal readability. Driven by a Swiss automatic movement, this chronograph offers hours, minutes, seconds, and an easily accessible date function—protected under a durable sapphire crystal. Water resistant up to 300 meters, this watch is as dependable as it is refined, all housed in a distinctive 43mm case. A perfect fusion of innovation and craftsmanship, it comes complete with its original box, making it a timeless addition to any collection.",,,taxable,,1,,,0,0,,,,,1,,,3048.00,Watches,,,"https://beepwear.com/wp-content/uploads/2026/01/QYSfkPnND1nzpy5BC1153Bmhc0QfyCrwq4tJw-o2k4s.jpg, https://beepwear.com/wp-content/uploads/2026/01/IHvHhp9GBMFVgZAWLpRAwOaid4OECvbreSZTElpc4TI.jpg, https://beepwear.com/wp-content/uploads/2026/01/3VzTO_Oz5oXbxTkF1HTtzGy2DX0kmeUn-SouNAuw73U.jpg, https://beepwear.com/wp-content/uploads/2026/01/xbahpCIDr7ZVupmiXGxiigV0gLSHIoiEawsKevC3oK0.jpg, https://beepwear.com/wp-content/uploads/2026/01/xX2dwMhY59TodbljVLFBcVF2wbSzlwrKMKl3uH074YA.jpg",,,,,,,,,0,TAG Heuer,,,,,,,,
22108,simple,,,Rolex Datejust 36 Stainless Steel 16200,1,0,visible,Rolex Datejust 36 Stainless Steel 16200,"Experience the timeless elegance and precision of the Rolex Datejust 36 Stainless Steel 16200, a true reflection of horological mastery. Crafted with robust stainless steel, this iconic timepiece embodies durability and refined style, tailored for those who appreciate both aesthetic excellence and functional prowess. The distinguished 36mm case balances presence and understatement, making it a versatile choice for any occasion.\n\nThe exquisite domed bezel highlights the silver dial, featuring luminescent index markers for enhanced legibility, with the signature Cyclops lens magnifying the date display. Powering this watch is Rolex's in-house automatic movement, celebrated for its precision and reliability. With water resistance up to 100 meters and a secure folding Oysterclasp, this watch ensures resilience and comfort. The Rolex Datejust 36 Stainless Steel 16200 is more than just a watch; it's a testament to enduring craftsmanship and timeless sophistication.",,,taxable,,1,,,0,0,,,,,1,,,7130.00,Watches,,,"https://beepwear.com/wp-content/uploads/2026/01/L9c81gGNRO4tc5m6OsaZf07-2PM3bD6bbTggGUzU1W8.jpg, https://beepwear.com/wp-content/uploads/2026/01/jfK1CNDjsM0RtqG21mWX5B3oSgiF4QcBMV9DLwnf2aQ.jpg, https://beepwear.com/wp-content/uploads/2026/01/be7aqf1ADfCczsahXZ6BJRs6UJAfmqzcnRbdnRNBZjs.jpg, https://beepwear.com/wp-content/uploads/2026/01/CsKbObOGwIoy9t204xtcu0olxhD-Sy900clJDR_a8fg.jpg, https://beepwear.com/wp-content/uploads/2026/01/MPoY3FzW4vb0DvpcU1uV5XKPs0UktLvv00F3yH0zpBY.jpg",,,,,,,,,0,Rolex,,,,,,,,
22142,simple,,,Ulysse Nardin Blast Tourbillon 45mm 1725-400-3A/3A,1,0,visible,Ulysse Nardin Blast Tourbillon 45mm 1725-400-3A/3A,"Experience the pinnacle of horological mastery with the Ulysse Nardin Blast Tourbillon 45mm, an exquisite blend of sophistication and engineering prowess. Encased in opulent 18K rose gold, the watch features a fixed blue ceramic bezel that perfectly frames a captivating blue skeletonized dial. Luminous index markers provide clarity, while allowing a glimpse into the intricate Swiss manual movement, showcasing hours, minutes, and a power reserve function. The exhibition case back reveals the craftsmanship within, protected by a sturdy sapphire crystal. Complemented by a plush blue velvet strap, integrated with an 18K rose gold and black ceramic deployment clasp, this timepiece embodies elegance and durability. With a 45mm case diameter and water resistance up to 50 meters, this luxurious watch is as functional as it is stunning.",,,taxable,,1,,,0,0,,,,,1,,,72100.00,Watches,,,https://beepwear.com/wp-content/uploads/2026/01/bMHc-diqIz772RQa92fVtctJ__bPGKeoH_fDMUb3lRQ.jpg,,,,,,,,,0,Ulysse Nardin,,,,,,,,
22144,simple,,,Rolex 18 Karat Yellow Gold Submariner Black / Black 41MM,1,0,visible,Rolex 18 Karat Yellow Gold Submariner Black / Black 41MM,"Elevate your wristwear with the Rolex 18 Karat Yellow Gold Submariner, an exceptional blend of luxury and precision. This men's masterpiece, crafted in striking 18k yellow gold, flaunts a commanding 41mm case paired elegantly with a black dial, adorned with luminescent gold hands and indexes. Its robust oyster bracelet, complete with an Oysterlock clasp, ensures both security and comfort. Powered by an automatic movement and protected by a sapphire crystal, this timepiece offers a water resistance of up to 300 meters—ideal for diving enthusiasts. Distinguished by its diving bezel and the iconic date feature at 3 o’clock, the Rolex Submariner 126618 is not only a statement of style but a testament to exceptional Swiss craftsmanship. Complete with original box and papers, this watch stands as an enduring symbol of luxury and durability.",,,taxable,,1,,,0,0,,,,,1,,,53000.00,Watches,,,"https://beepwear.com/wp-content/uploads/2026/01/779-19_1.jpg, https://beepwear.com/wp-content/uploads/2026/01/779-19_2.jpg, https://beepwear.com/wp-content/uploads/2026/01/779-19_3.jpg, https://beepwear.com/wp-content/uploads/2026/01/779-19_4.jpg",,,,,,,,,0,Rolex,,,,,,,,
22148,simple,,,Rolex 18 Karat Yellow Gold Submariner Black/Black,1,0,visible,Rolex 18 Karat Yellow Gold Submariner Black/Black,"The Rolex 18 Karat Yellow Gold Submariner in Black/Black is a masterful blend of luxurious materials and precise engineering, epitomizing timeless elegance and superior functionality. Crafted from 18 karat yellow gold, this watch is both a statement in refinement and durability. The striking black dial offers contrast, featuring luminous hour markers and hands that ensure clarity and legibility even in low-light conditions. Water-resistant up to 300 meters (1,000 feet), the Submariner is a robust companion for professional diving with its unidirectional rotatable bezel. The quintessential Oyster case not only enhances the watch's resilience but also reflects the meticulous Swiss craftsmanship synonymous with Rolex. Its elegant Oyster bracelet, complete with a secure deployment clasp, exudes sophistication while providing comfort and ease of wear. The piece is driven by a self-winding automatic movement, ensuring reliable and precise timekeeping, making it an indispensable addition for aficionados of horological excellence.",,,taxable,,1,,,0,0,,,,,1,,,48500.00,Watches,,,"https://beepwear.com/wp-content/uploads/2026/01/779-9_1_5814f4db-4410-463f-9ca3-c748742ee6b8.jpg, https://beepwear.com/wp-content/uploads/2026/01/779-9_2_71527276-43b3-4009-b973-a6f627dc072f.jpg, https://beepwear.com/wp-content/uploads/2026/01/779-9_3.jpg, https://beepwear.com/wp-content/uploads/2026/01/779-9_4.jpg",,,,,,,,,0,Rolex,,,,,,,,
22149,simple,,,Rolex Yellow Gold Yacht-Master II,1,0,visible,Rolex Yellow Gold Yacht-Master II,"Exuding an aura of luxury and precision, the Rolex Yacht-Master II in 18k yellow gold is a true testament to superior craftsmanship and design. The commanding 44mm Oyster case showcases the brand's signature regatta countdown bezel, encased in radiant blue ceramic, which enhances readability and style. Meticulously crafted, this timepiece features a scratch-resistant sapphire crystal and an automatic movement, symbolizing Rolex's dedication to perfection. The sumptuous 18k yellow gold Oyster bracelet complements the watch's high-luster profile, making it a bold yet refined statement piece. Water-resistant up to 100 meters and completed with both box and papers, this Yacht-Master II is the ultimate fusion of robust functionality and timeless elegance.",,,taxable,,1,,,0,0,,,,,1,,,48000.00,Watches,"18k Gold, 21st Century, Contemporary, Gold, Rolex, Signed Jewelry, Watches, Women's, Yellow Gold",,"https://beepwear.com/wp-content/uploads/2026/01/815-10_1_951811.jpg, https://beepwear.com/wp-content/uploads/2026/01/815-10_2_951812.jpg, https://beepwear.com/wp-content/uploads/2026/01/815-10_3_951813.jpg, https://beepwear.com/wp-content/uploads/2026/01/815-10_4_951814.jpg",,,,,,,,,0,Rolex,,,,,,,,
22150,simple,,,Rolex 18 Karat Yellow Gold Submariner Blue / Blue 40MM,1,0,visible,Rolex 18 Karat Yellow Gold Submariner Blue / Blue 40MM,"The Rolex 18 Karat Yellow Gold Submariner 40MM Blue / Blue is a masterpiece of horological engineering and luxury. Housed in a 40 mm case crafted from solid 18-karat yellow gold, this timepiece exudes sophistication and resilience. Its striking blue ceramic bezel, renowned for exceptional color stability and scratch resistance, perfectly complements the vivid blue dial adorned with luminescent markers, ensuring readability in any setting. The iconic Rolex Oyster bracelet, also in 18-karat yellow gold, enhances its opulent appeal, offering both comfort and durability. Powered by an automatic movement and water-resistant up to 300 meters, this watch is a true diver's companion, marrying technical precision with timeless elegance. With its harmonious blend of premium materials and meticulous craftsmanship, this Submariner is a quintessential symbol of luxury and performance.",,,taxable,,1,,,0,0,,,,,1,,,47500.00,Watches,"18k Gold, 21st Century, Ceramic, Contemporary, Gold, Men's, Rolex, Signed Jewelry, Watches, Yellow Gold",,"https://beepwear.com/wp-content/uploads/2026/01/779-26_1_1560074.jpg, https://beepwear.com/wp-content/uploads/2026/01/779-26_2_1560073.jpg, https://beepwear.com/wp-content/uploads/2026/01/779-26_3_1560075.jpg, https://beepwear.com/wp-content/uploads/2026/01/779-26_4_1560076.jpg",,,,,,,,,0,Rolex,,,,,,,,
22152,simple,,,Rolex 18 Karat White Gold GMT Master II “Pepsi” 2023,1,0,visible,Rolex 18 Karat White Gold GMT Master II “Pepsi” 2023,"Experience unmatched luxury with the Rolex 18 Karat White Gold GMT Master II “Pepsi” 2023. This distinguished timepiece features a striking bi-color red and blue Cerachrom “Pepsi” bezel, a hallmark of style and functionality, set within an elegant 18k white gold Oyster case. At 40 mm, it offers precision and clear readability for tracking a second time zone via the bidirectional rotatable bezel and GMT hand. Enhanced by a sapphire crystal with a Cyclops date magnifier, it ensures robustness and clarity. The impeccable craftsmanship is evident in its Rolex calibre 3285 automatic movement, delivering a 70-hour power reserve and offering independent local hour adjustment with Superlative Chronometer standards. Completing this masterful creation is the Chromalight display for enhanced low-light visibility and a secure 18k white gold Oyster bracelet, offering both timeless elegance and cutting-edge functionality. This is not just a watch—it’s an enduring legacy of sophistication and precise engineering.",,,taxable,,1,,,0,0,,,,,1,,,42000.00,Watches,,,"https://beepwear.com/wp-content/uploads/2026/01/817-10_1.jpg, https://beepwear.com/wp-content/uploads/2026/01/817-10_4.jpg, https://beepwear.com/wp-content/uploads/2026/01/817-10_2.jpg, https://beepwear.com/wp-content/uploads/2026/01/817-10_3.jpg",,,,,,,,,0,Rolex,,,,,,,,
22153,simple,,,Rolex GMT-Master 40mm Yellow Gold 16758,1,0,visible,Rolex GMT-Master 40mm Yellow Gold 16758,"Discover the pinnacle of horological artistry with the Rolex GMT-Master 40mm Yellow Gold 16758. This exquisite timepiece combines technical prowess with timeless elegance, crafted from luxurious 18k yellow gold for a striking presence. Its 40mm case, paired seamlessly with a stunning diamond-set bezel, exudes opulence without compromising functionality. The black Jubilee dial, enhanced with custom diamond and sapphire markers, ensures unmatched readability and sophistication.\n\nDesigned for the discerning traveler, the GMT-Master features a robust dual time-zone function, and is powered by Rolex’s renowned automatic movement for reliable precision. The iconic yellow gold Jubilee bracelet offers both comfort and enduring style, completing the piece as an embodiment of Rolex's legacy of excellence. With its sapphire crystal and 100m water resistance, this watch is as resilient as it is beautiful—perfect for those who seek both adventure and refinement.",,,taxable,,1,,,0,0,,,,,1,,,41975.00,Watches,,,"https://beepwear.com/wp-content/uploads/2026/01/Gnkb0U_qlOVwR-XuVO4QqV1Vni5WqcmpFZOKZrMcmiM.jpg, https://beepwear.com/wp-content/uploads/2026/01/1J5d_1-iazVjKny5u2MHolo7_4n3XjxyISyQ7yy551I.jpg, https://beepwear.com/wp-content/uploads/2026/01/obiAdmlb5983CoEvlpTzIKa16qWTYmUBNUiFWjjAcWs.jpg, https://beepwear.com/wp-content/uploads/2026/01/vTHTd8NES4ykP-qR8o5f7RVlG0MzEysmkjoyCS-C38.jpg, https://beepwear.com/wp-content/uploads/2026/01/kVaIxKV4HjegxTgH7my-ka_N8M52UN9Oim0EQaTe0E0.jpg",,,,,,,,,0,Rolex,,,,,,,,
22179,simple,,,Rolex Oyster Perpetual 26mm Stainless Steel Yellow Gold 6621,1,0,visible,Rolex Oyster Perpetual 26mm Stainless Steel Yellow Gold 6621,"Elegance meets engineering in the Rolex Oyster Perpetual 26mm Stainless Steel Yellow Gold 6621. This exquisite timepiece showcases a compact 26mm case crafted from robust stainless steel, paired with luxurious 14k yellow gold accents, including a distinguished fluted bezel. The silver crosshair dial, adorned with index markers, provides a seamless blend of sophistication and clarity, while the acrylic crystal adds a touch of vintage charm. Powered by Rolex's celebrated automatic movement, this watch offers unyielding precision and perpetual energy. The elegant contrast of materials is amplified by a sleek white leather band with a pin buckle, making it ideal for both everyday versatility and special occasions. With a water resistance of up to 100 meters, this watch is as functional as it is beautiful, embodying Rolex's legacy of craftsmanship and attention to detail.",,,taxable,,1,,,0,0,,,,,1,,,3680.00,Watches,,,"https://beepwear.com/wp-content/uploads/2026/01/x5bgGUDSw0rCn2HF2mUbtDDXWrSVFrIJzLv8rPc6z-o.jpg, https://beepwear.com/wp-content/uploads/2026/01/tVXd41E2CHDLL6NYl5u4nTtWGwhYLtP3l-eRnqlrrnE.jpg, https://beepwear.com/wp-content/uploads/2026/01/NltwBnEIiv-BuSirIhle8QsrjNbSWVG4dsC4LfxDhzM.jpg, https://beepwear.com/wp-content/uploads/2026/01/N77oY1z0UhP_c59bafR6H0HS2-AKhx0I7iqEkiHWMc.jpg, https://beepwear.com/wp-content/uploads/2026/01/34USpC021WokvnO01x-lC9fuXK8_jOuH13Uk3D-jA4Q.jpg",,,,,,,,,0,Rolex,,,,,,,,
22181,simple,,,Rolex Submariner Date 40mm Stainless Steel 16610,1,0,visible,Rolex Submariner Date 40mm Stainless Steel 16610,"Elevate your style with the Rolex Submariner Date 40mm Stainless Steel 16610, a pinnacle of precision and elegance. Renowned for its robust construction, this iconic timepiece features a sleek 40mm stainless steel case accompanied by a unidirectional rotating bezel, essential for divers to track oxygen levels with confidence. The classic black dial, adorned with luminescent hour markers and hands, ensures readability from the ocean depths to the boardroom. \n\nProtected by a scratch-resistant sapphire crystal, the dial displays the date beneath a signature cyclops lens, enhancing legibility. At its heart, the self-winding Rolex Caliber 3135 movement provides exceptional accuracy and reliability, along with a 48-hour power reserve. The stainless steel Oyster bracelet, known for its strength and comfort, is secured with an Oysterlock clasp, and the watch boasts a water resistance of 300 meters, embodying Rolex's commitment to excellence in every detail. Indulge in the timeless sophistication and resilience of the Submariner Date 16610, a testament to superior craftsmanship and enduring style.",,,taxable,,1,,,0,0,,,,,1,,,9995.00,Watches,,,"https://beepwear.com/wp-content/uploads/2026/01/BF5IkQA4MU8NQQxxMzDle6PdDnfLneWNFtlxJsaa8D4.jpg, https://beepwear.com/wp-content/uploads/2026/01/zmBU1pacVT1hSQoIeEtWeF3kyuBCu3haGQOtVNzPE6c.jpg, https://beepwear.com/wp-content/uploads/2026/01/WCTkvURB8Bz97RAJxVmvmFeu06iDtaHcGyNbUn9Rz8c.jpg, https://beepwear.com/wp-content/uploads/2026/01/O7TaKayMf8JKRghlNTHb1w7WQ2P8SqJSD5V0Sol-zdk.jpg, https://beepwear.com/wp-content/uploads/2026/01/0WyRAT7b1eNVZdhlyAYy39GmOaoUmp7Geokz_QtRrp8.jpg",,,,,,,,,0,Rolex,,,,,,,,
22183,simple,,,Rolex Datejust 36 Stainless Steel Yellow Gold 16233,1,0,visible,Rolex Datejust 36 Stainless Steel Yellow Gold 16233,"Experience the epitome of luxury with the Rolex Datejust 36 Stainless Steel Yellow Gold 16233, a timepiece that masterfully blends tradition with innovation. Its captivating duo-tone construction combines the enduring brilliance of stainless steel with the opulent sheen of 18-karat yellow gold, showcasing a design that is both elegant and robust. The 36mm case is designed for comfortable wear, striking a perfect balance between presence and subtlety. The exquisitely crafted champagne dial, adorned with gold Roman numerals and protected by scratch-resistant sapphire crystal, ensures both legibility and elegance. \n\nPowered by a precise self-winding mechanical movement, this watch exemplifies the meticulous Swiss craftsmanship that defines Rolex. The fixed, fluted bezel—crafted from 18k yellow gold—adds a touch of distinction and sophistication. Completing the design is the iconic Oyster bracelet, featuring a seamless blend of stainless steel and yellow gold links, secured with a folding clasp for added comfort and style. Water-resistant up to 100 meters, the Rolex Datejust 36 is an enduring symbol of excellence, perfect for marking life's significant moments and elevating everyday elegance.",,,taxable,,1,,,0,0,,,,,1,,,8950.00,Watches,,,"https://beepwear.com/wp-content/uploads/2026/01/4VH5bPVQ-GNe7-RUKUSSbD2onXLL04LqHGg7_89yL5s.jpg, https://beepwear.com/wp-content/uploads/2026/01/EIAs9c0PEsj8GGQU0e1rmntNX18powxd6Aj-Ko0SUsM.jpg, https://beepwear.com/wp-content/uploads/2026/01/wxxdYy714wdJUgJixMRCQ9E-0LI-1AJie0JIk_cESO0.jpg, https://beepwear.com/wp-content/uploads/2026/01/YskYWZo_vjWjqgHIgrWBb0-8hcDkB409C_osfLXRUPk.jpg, https://beepwear.com/wp-content/uploads/2026/01/KytTLF79HRCyvdSKOyt1pfa5v57jVo6fiRpPh4QUcgE.jpg",,,,,,,,,0,Rolex,,,,,,,,
22188,simple,,,Ulysse Nardin Lady Diver 39mm 8163-182B-3/13,1,0,visible,Ulysse Nardin Lady Diver 39mm 8163-182B-3/13,"Introducing the exquisite Ulysse Nardin Lady Diver 39mm, a harmonious blend of luxury and performance. This breathtaking timepiece, reference 8163-182B-3/13, showcases a robust stainless steel case paired with a dazzling diamond-set unidirectional rotating bezel, making it a true statement of elegance. The striking blue dial, adorned with diamond-set index markers, reflects the meticulous craftsmanship and attention to detail synonymous with Ulysse Nardin. Driven by a precise Swiss automatic movement, it offers essential functions including hours, minutes, seconds, and date, while the sapphire crystal ensures clarity and resilience. Complemented by a comfortable blue rubber strap with a stainless steel pin buckle, and water resistance up to 300 meters, this watch perfectly marries sophisticated design with practical functionality, ideal for the modern, adventurous woman.",,,taxable,,1,,,0,0,,,,,1,,,13600.00,Watches,,,https://beepwear.com/wp-content/uploads/2026/01/93W9OCo8Zwicxthgom_lsOQFlNwz-LaEhu3_oYuLFK0.jpg,,,,,,,,,0,Ulysse Nardin,,,,,,,,
22237,simple,,,Ulysse Nardin Freak X OPS 43mm 2303-270-2A-KAKI/0B,1,0,visible,Ulysse Nardin Freak X OPS 43mm 2303-270-2A-KAKI/0B,"Unveiling the exquisite Ulysse Nardin Freak X OPS, a masterpiece in horological innovation and design. This wristwatch, reference 2303-270-2A-KAKI/0B, captivates with its bold khaki green 'Magma' carbon case, enhancing its robust yet stylish appeal. The unique dial-less design leaves the intricate Swiss automatic movement exposed, forming both its minute and hour indicators in a revolutionary display. The piece features a striking fixed black PVD titanium bezel and is capped with a durable sapphire crystal, ensuring both elegance and resilience. Experience ultimate comfort with its khaki green fabric strap, perfectly complementing the 43mm case. Water-resistant up to 50 meters, this watch marries function with form. The Ulysse Nardin Freak X OPS stands as a testament to cutting-edge craftsmanship and daring creativity.",,,taxable,,1,,,0,0,,,,,1,,,37500.00,Watches,,,https://beepwear.com/wp-content/uploads/2026/01/LSJ0jAm33fAT07PEx8Aqp-feFlVTsY9rq3UF2kpddfw.jpg,,,,,,,,,0,Ulysse Nardin,,,,,,,,
22333,simple,,,Longines Primaluna Automatic 30mm Stainless Steel L8.113.4.71.6,1,0,visible,Longines Primaluna Automatic 30mm Stainless Steel L8.113.4.71.6,"Elegantly embodying timeless sophistication, the Longines Primaluna Automatic 30mm wristwatch captivates with its exquisite stainless steel construction, offering a harmonious blend of durability and style. This ladies' timepiece features a polished round case complemented by a sleek fixed bezel, both crafted from stainless steel to ensure a lasting finish. The silver dial is artfully arranged with striking black Roman numeral markers, providing a classic contrast that ensures readability at a glance. Powered by precise Swiss quartz movement, it offers hour, minute, second, and date functions, showcasing masterful craftsmanship. The piece is protected by a resilient sapphire crystal, and its sophisticated design continues with a stainless steel bracelet featuring a secure deployment clasp. With a water resistance of up to 30 meters, this watch is as practical as it is beautiful, making it a quintessential accessory for discerning tastes.",,,taxable,,1,,,0,0,,,,,1,,,1575.00,Watches,,,https://beepwear.com/wp-content/uploads/2026/01/xlFHZreZwiB9X0x-kdDpaaoxaqrT8LNkLP4nMOIR1JE.jpg,,,,,,,,,0,Longines,,,,,,,,
22396,simple,,,Seiko Prospex Diver 300m Stainless Steel SLA021,1,0,visible,Seiko Prospex Diver 300m Stainless Steel SLA021,"Introducing the Seiko Prospex Diver 300m SLA021, an epitome of precision and style. This exceptional timepiece boasts a robust stainless steel case and a sapphire crystal, ensuring durability and clarity. The unidirectional bezel in stainless steel with a black insert adds a professional touch, perfect for dive enthusiasts. Its black dial, adorned with luminous dot markers, provides optimal visibility under any lighting conditions. Powered by an automatic movement, this watch offers precise hours, minutes, seconds, and date functions. The stainless steel bracelet with a secure folding clasp ensures comfort and reliability. With a substantial case size of 44.3mm, a solid steel case back, and an impressive water resistance of 300 meters, this Seiko Prospex Diver is designed for both adventure and elegance.",,,taxable,,1,,,0,0,,,,,1,,,3100.00,Watches,,,https://beepwear.com/wp-content/uploads/2026/01/wG4va7LcOLOQ3XU4-uYGGyj1mJ1tAH1xzUtL-S4_qAI.jpg,,,,,,,,,0,Seiko,,,,,,,,
22400,simple,,,Seiko Prospex Sea 1968 Diver's Modern Re-Interpretation Limited Edition SLA073,1,0,visible,Seiko Prospex Sea 1968 Diver's Modern Re-Interpretation Limited Edition SLA073,"Introducing the Seiko Prospex Sea 1968 Diver's Modern Re-Interpretation Limited Edition SLA073, a masterful blend of heritage and modern craftsmanship. Encased in robust 42.6mm stainless steel, this exquisite timepiece showcases a captivating teal gradation dial with luminous index markers, ensuring clarity even in the deepest waters. Its unidirectional rotating bezel, featuring a sleek black insert, enhances functionality while adding a bold aesthetic touch. Powered by an automatic movement, the watch seamlessly integrates hours, minutes, seconds, date, and power reserve functions beneath a durable sapphire crystal. A stainless steel bracelet, secured with a deployment clasp, completes the piece, offering both elegance and resilience. With 200 meters of water resistance, this limited edition model celebrates Seiko’s enduring legacy and precision engineering, making it an essential addition to any connoisseur's collection.",,,taxable,,1,,,0,0,,,,,1,,,2900.00,Watches,,,https://beepwear.com/wp-content/uploads/2026/01/LzIpYjba4OennkChjMQopRv5zKoIe4sru-4WnH9aK6M.jpg,,,,,,,,,0,Seiko,,,,,,,,
